size,time
7945,0.0169487
7946,0.0210155
7947,0.0189988
7948,0.0236726
7949,0.0219268
7950,0.0167187
7951,0.0212992
7952,0.0222327
7953,0.0191835
7954,0.0176533
7955,0.0170212
7956,0.0262254
7957,0.0254761
7958,0.0221851
7959,0.018165
7960,0.0196034
7961,0.0191812
7962,0.0206052
7963,0.0221063
7964,0.0199553
7965,0.0275378
7966,0.0474636
7967,0.0232594
7968,0.0175879
7969,0.0281391
7970,0.0190118
7971,0.0241267
7972,0.0224407
7973,0.0175158
7974,0.0201287
7975,0.021534
7976,0.0178805
7977,0.0259484
7978,0.0202061
7979,0.0187555
7980,0.0198425
7981,0.0206662
7982,0.0181004
7983,0.021772
7984,0.0198546
7985,0.0222109
7986,0.0165107
7987,0.0168223
7988,0.0191776
7989,0.0197712
7990,0.0197663
7991,0.0371806
7992,0.0238545
7993,0.0220098
7994,0.0239469
7995,0.0181531
7996,0.0194664
7997,0.0191473
7998,0.0197617
7999,0.0221169
8000,0.0253988
8001,0.0232833
8002,0.0199907
8003,0.0205742
8004,0.0195135
8005,0.0166576
8006,0.0168855
8007,0.0191524
8008,0.0174604
8009,0.0260675
8010,0.0184615
8011,0.0233276
8012,0.0238133
8013,0.0184641
8014,0.0194406
8015,0.0191406
8016,0.0217627
8017,0.0249676
8018,0.0220998
8019,0.0195973
8020,0.0223712
8021,0.0217979
8022,0.0229035
8023,0.0287915
8024,0.0210903
8025,0.0262151
8026,0.0211255
8027,0.0172947
8028,0.0243422
8029,0.0250006
8030,0.0257029
8031,0.0202469
8032,0.0175582
8033,0.01988
8034,0.0177809
8035,0.0175817
8036,0.0248309
8037,0.0243403
8038,0.0265527
8039,0.0212938
8040,0.0283099
8041,0.0236648
8042,0.0237283
8043,0.0244423
8044,0.0226006
8045,0.029481
8046,0.0237759
8047,0.0244368
8048,0.0223469
8049,0.0216206
8050,0.019721
8051,0.0237527
8052,0.0170475
8053,0.0178155
8054,0.0217564
8055,0.0166516
8056,0.0243416
8057,0.0215809
8058,0.0205693
8059,0.021379
8060,0.017352
8061,0.0169937
8062,0.0210398
8063,0.0324325
8064,0.0190353
8065,0.021463
8066,0.0258545
8067,0.0219
8068,0.0234549
8069,0.0192956
8070,0.0252154
8071,0.0255233
8072,0.0182373
8073,0.0188604
8074,0.0208522
8075,0.0195487
8076,0.0213024
8077,0.0230926
8078,0.0232834
8079,0.0229842
8080,0.0301991
8081,0.0282883
8082,0.0196431
8083,0.0272113
8084,0.0238446
8085,0.0233664
8086,0.0286989
8087,0.0199505
8088,0.0228449
8089,0.0220116
8090,0.0214696
8091,0.0212713
8092,0.0194105
8093,0.0238338
8094,0.0197097
8095,0.020016
8096,0.0210134
8097,0.0202599
8098,0.0197131
8099,0.0201169
8100,0.0275362
8101,0.0177537
8102,0.0241714
8103,0.0198978
8104,0.0210743
8105,0.0185508
8106,0.0196056
8107,0.0223042
8108,0.0206395
8109,0.0181981
8110,0.0228813
8111,0.0238
8112,0.018212
8113,0.02699
8114,0.0213048
8115,0.0182736
8116,0.0210514
8117,0.0251837
8118,0.0176396
8119,0.0258744
8120,0.0191832
8121,0.0235841
8122,0.0229723
8123,0.0202855
8124,0.0183926
8125,0.017367
8126,0.0282263
8127,0.0201861
8128,0.022915
8129,0.0250895
8130,0.0242108
8131,0.0200915
8132,0.023271
8133,0.0226936
8134,0.0209724
8135,0.0267409
8136,0.0465602
8137,0.0221766
8138,0.018363
8139,0.0188813
8140,0.0211628
8141,0.0191412
8142,0.0195971
8143,0.0216314
8144,0.025918
8145,0.0207152
8146,0.0207263
8147,0.0226063
8148,0.0278415
8149,0.0615895
8150,0.021466
8151,0.0323691
8152,0.0241681
8153,0.0267948
8154,0.0185755
8155,0.035808
8156,0.0199119
8157,0.0214485
8158,0.0208472
8159,0.0247043
8160,0.0232432
8161,0.0233332
8162,0.0210716
8163,0.0213911
8164,0.0222233
8165,0.0251164
8166,0.0254162
8167,0.0231099
8168,0.0268313
8169,0.0278591
8170,0.0222269
8171,0.0220506
8172,0.0196749
8173,0.0213634
8174,0.0195271
8175,0.0220594
8176,0.0204781
8177,0.027987
8178,0.0196184
8179,0.022549
8180,0.0186965
8181,0.0175718
8182,0.0211391
8183,0.0222085
8184,0.0206579
8185,0.0201369
8186,0.0190584
8187,0.018669
8188,0.0194891
8189,0.0213524
8190,0.0196561
8191,0.0175996
8192,0.0286679
8193,0.0293327
8194,0.0309109
8195,0.0223884
8196,0.0231453
8197,0.0260456
8198,0.0177259
8199,0.0200087
8200,0.0216277
8201,0.0247353
8202,0.0321043
8203,0.0202978
8204,0.0200132
8205,0.0192056
8206,0.0195272
8207,0.0174814
8208,0.0194446
8209,0.0188346
8210,0.0220349
8211,0.0277755
8212,0.0239722
8213,0.0207875
8214,0.027915
8215,0.0222411
8216,0.0184067
8217,0.0210091
8218,0.0226591
8219,0.0224099
8220,0.025024
8221,0.0229428
8222,0.0245661
8223,0.0213949
8224,0.0201533
8225,0.0249818
8226,0.0238234
8227,0.019924
8228,0.017117
8229,0.0175223
8230,0.0237888
8231,0.0249257
8232,0.0230208
8233,0.0208587
8234,0.0212433
8235,0.0206252
8236,0.0220068
8237,0.0195012
8238,0.0171513
8239,0.0176731
8240,0.0173808
8241,0.0175018
8242,0.0199552
8243,0.0196538
8244,0.0230928
8245,0.0201895
8246,0.0259473
8247,0.0218652
8248,0.0250073
8249,0.0179704
8250,0.0194449
8251,0.033645
8252,0.0195661
8253,0.0238755
8254,0.025235
8255,0.0246391
8256,0.0199492
8257,0.0234758
8258,0.0198031
8259,0.0175351
8260,0.0231557
8261,0.0217472
8262,0.0251199
8263,0.024255
8264,0.03509
8265,0.0255896
8266,0.0201717
8267,0.0223211
8268,0.0222657
8269,0.0185478
8270,0.0260909
8271,0.0248789
8272,0.0186489
8273,0.0216135
8274,0.0262243
8275,0.0199005
8276,0.0242938
8277,0.0213082
8278,0.0222069
8279,0.0225858
8280,0.0246817
8281,0.0228958
8282,0.0191779
8283,0.0219688
8284,0.0219654
8285,0.0185303
8286,0.0232961
8287,0.0207726
8288,0.0245653
8289,0.0231633
8290,0.0232803
8291,0.0218641
8292,0.0190341
8293,0.0205614
8294,0.0239286
8295,0.0264396
8296,0.0171542
8297,0.0260399
8298,0.0215518
8299,0.0189562
8300,0.0189712
8301,0.0210057
8302,0.0268558
8303,0.0183641
8304,0.0186783
8305,0.0191046
8306,0.0211013
8307,0.0197735
8308,0.0176436
8309,0.0177456
8310,0.0188868
8311,0.0197305
8312,0.0220096
8313,0.023124
8314,0.0239043
8315,0.0210979
8316,0.0240702
8317,0.0201732
8318,0.0173613
8319,0.018329
8320,0.0185001
8321,0.0196001
8322,0.0188361
8323,0.0189569
8324,0.0188737
8325,0.0177462
8326,0.0173642
8327,0.0193524
8328,0.0230408
8329,0.0267718
8330,0.0186757
8331,0.0230237
8332,0.0185317
8333,0.0188734
8334,0.0178192
8335,0.0190002
8336,0.0191083
8337,0.0225259
8338,0.0183685
8339,0.0203839
8340,0.0188981
8341,0.0184046
8342,0.0178759
8343,0.0285248
8344,0.0305245
8345,0.0261727
8346,0.0228532
8347,0.0290681
8348,0.0253137
8349,0.0179123
8350,0.0246547
8351,0.0281992
8352,0.0215904
8353,0.0215487
8354,0.018427
8355,0.0179053
8356,0.0195029
8357,0.0220546
8358,0.0199599
8359,0.0227733
8360,0.0278277
8361,0.0256012
8362,0.018209
8363,0.0369286
8364,0.0195601
8365,0.0186642
8366,0.0183597
8367,0.0318149
8368,0.0304525
8369,0.0267421
8370,0.0210226
8371,0.0191943
8372,0.0246817
8373,0.0267018
8374,0.0240552
8375,0.0223553
8376,0.0241884
8377,0.0256963
8378,0.0183515
8379,0.0185725
8380,0.0195136
8381,0.025374
8382,0.0257033
8383,0.0212099
8384,0.0196359
8385,0.0195638
8386,0.0192809
8387,0.0186075
8388,0.0204405
8389,0.0205536
8390,0.0226503
8391,0.0210397
8392,0.0180918
8393,0.0199474
8394,0.0227825
8395,0.0247887
8396,0.022639
8397,0.0198005
8398,0.0193737
8399,0.0183814
8400,0.0190459
8401,0.0195504
8402,0.0222936
8403,0.019514
8404,0.0250656
8405,0.0225572
8406,0.0248891
8407,0.0285315
8408,0.0233803
8409,0.0229101
8410,0.0202236
8411,0.0207946
8412,0.0215552
8413,0.0212943
8414,0.0422307
8415,0.0345708
8416,0.0226119
8417,0.0251615
8418,0.0213184
8419,0.0178351
8420,0.0213737
8421,0.019663
8422,0.0202103
8423,0.0195659
8424,0.0213465
8425,0.0189472
8426,0.0248585
8427,0.0212911
8428,0.0302455
8429,0.0268832
8430,0.0190084
8431,0.0216586
8432,0.0201967
8433,0.0229338
8434,0.025206
8435,0.0242815
8436,0.0231035
8437,0.0262807
8438,0.0257312
8439,0.0232396
8440,0.0191496
8441,0.0273644
8442,0.0195301
8443,0.018031
8444,0.025279
8445,0.023058
8446,0.022106
8447,0.020014
8448,0.0221491
8449,0.0210288
8450,0.0250566
8451,0.0202137
8452,0.0223717
8453,0.021338
8454,0.0188548
8455,0.0262211
8456,0.031671
8457,0.0206572
8458,0.0213839
8459,0.0198133
8460,0.0218097
8461,0.0233569
8462,0.0225455
8463,0.0248742
8464,0.0235872
8465,0.0186556
8466,0.0213324
8467,0.0213145
8468,0.0225652
8469,0.0253822
8470,0.0236377
8471,0.0446815
8472,0.0271713
8473,0.0230003
8474,0.0195229
8475,0.0190958
8476,0.0207963
8477,0.0193036
8478,0.0214499
8479,0.027925
8480,0.0302308
8481,0.0257719
8482,0.0241882
8483,0.0198467
8484,0.0192849
8485,0.0234668
8486,0.0201593
8487,0.0254941
8488,0.0268449
8489,0.0255538
8490,0.0302012
8491,0.026127
8492,0.0282069
8493,0.0201356
8494,0.0245613
8495,0.0255783
8496,0.0294431
8497,0.023228
8498,0.0238754
8499,0.0191166
8500,0.019049
8501,0.0189166
8502,0.0191072
8503,0.0205366
8504,0.022916
8505,0.025887
8506,0.0269428
8507,0.023043
8508,0.0202476
8509,0.022327
8510,0.0247472
8511,0.0209949
8512,0.0225238
8513,0.0272124
8514,0.0185386
8515,0.0308591
8516,0.0192472
8517,0.0205439
8518,0.0246893
8519,0.0209693
8520,0.0233728
8521,0.0242203
8522,0.0229475
8523,0.0210068
8524,0.022985
8525,0.0257603
8526,0.0214139
8527,0.0300589
8528,0.0194543
8529,0.0265425
8530,0.0293697
8531,0.0229384
8532,0.0213176
8533,0.0210375
8534,0.0231181
8535,0.0271103
8536,0.028233
8537,0.0212144
8538,0.0190375
8539,0.0222747
8540,0.0217969
8541,0.025736
8542,0.0180466
8543,0.0181521
8544,0.0176191
8545,0.0213972
8546,0.0213713
8547,0.0203608
8548,0.0215375
8549,0.0223252
8550,0.0173984
8551,0.0187676
8552,0.019102
8553,0.0221767
8554,0.0246204
8555,0.0239184
8556,0.0248424
8557,0.0209467
8558,0.0199642
8559,0.0212659
8560,0.023738
8561,0.018702
8562,0.0208933
8563,0.0249607
8564,0.0226146
8565,0.0223959
8566,0.0204084
8567,0.0279006
8568,0.0226903
8569,0.0261354
8570,0.0262737
8571,0.0237162
8572,0.0222858
8573,0.0228888
8574,0.0328613
8575,0.0236576
8576,0.0257266
8577,0.0341721
8578,0.0236369
8579,0.0233703
8580,0.0209669
8581,0.0229374
8582,0.0246327
8583,0.0310302
8584,0.0392497
8585,0.0249815
8586,0.0283669
8587,0.0305471
8588,0.0250863
8589,0.0238486
8590,0.0221184
8591,0.0211994
8592,0.0249779
8593,0.020166
8594,0.0231208
8595,0.0317783
8596,0.0205331
8597,0.0214234
8598,0.0271068
8599,0.0195165
8600,0.0288678
8601,0.023137
8602,0.0194149
8603,0.0220445
8604,0.0292324
8605,0.0250759
8606,0.0192983
8607,0.0205845
8608,0.0290609
8609,0.0211364
8610,0.0194439
8611,0.0225762
8612,0.0211122
8613,0.0263079
8614,0.0268324
8615,0.0236483
8616,0.0213285
8617,0.027335
8618,0.0313279
8619,0.0225361
8620,0.0280323
8621,0.0271613
8622,0.0202928
8623,0.0282225
8624,0.0265975
8625,0.0268385
8626,0.0231904
8627,0.0180238
8628,0.0238529
8629,0.0266064
8630,0.0257639
8631,0.022458
8632,0.0193515
8633,0.020301
8634,0.0591045
8635,0.0189558
8636,0.0236779
8637,0.0273811
8638,0.023326
8639,0.023744
8640,0.0219783
8641,0.0257356
8642,0.0238143
8643,0.0356815
8644,0.0206731
8645,0.021646
8646,0.0226684
8647,0.024053
8648,0.0223443
8649,0.0212416
8650,0.0220026
8651,0.0205673
8652,0.0220837
8653,0.0201485
8654,0.0214877
8655,0.021602
8656,0.0223001
8657,0.0203525
8658,0.0197395
8659,0.0196113
8660,0.0239215
8661,0.0311568
8662,0.0281973
8663,0.0232033
8664,0.023105
8665,0.0204624
8666,0.0303451
8667,0.0252641
8668,0.0288342
8669,0.0208041
8670,0.0258163
8671,0.0229371
8672,0.0216485
8673,0.0238238
8674,0.0214721
8675,0.0217307
8676,0.0311219
8677,0.0394785
8678,0.0391945
8679,0.0285264
8680,0.0341495
8681,0.0213384
8682,0.0264093
8683,0.0217805
8684,0.0285577
8685,0.0267057
8686,0.0222389
8687,0.0245412
8688,0.0289093
8689,0.0373144
8690,0.0283863
8691,0.0490822
8692,0.0248342
8693,0.0258106
8694,0.0236723
8695,0.0471307
8696,0.0655679
8697,0.0360936
8698,0.0615362
8699,0.0351697
8700,0.0274046
8701,0.0191708
8702,0.0237371
8703,0.0246844
8704,0.0275206
8705,0.030309
8706,0.0260806
8707,0.0250114
8708,0.0228112
8709,0.0209187
8710,0.021308
8711,0.0199593
8712,0.0193437
8713,0.0199525
8714,0.0219872
8715,0.0217819
8716,0.0317689
8717,0.0314714
8718,0.0294898
8719,0.0250865
8720,0.0306758
8721,0.026786
8722,0.0240691
8723,0.0350869
8724,0.0195825
8725,0.0279555
8726,0.0250117
8727,0.0213393
8728,0.0238234
8729,0.0224113
8730,0.0200104
8731,0.0289179
8732,0.0236375
8733,0.0264128
8734,0.0251223
8735,0.0243097
8736,0.0208732
8737,0.0219905
8738,0.0210775
8739,0.0209696
8740,0.0256011
8741,0.0214744
8742,0.0248965
8743,0.0460873
8744,0.0197569
8745,0.0194749
8746,0.0248354
8747,0.0203338
8748,0.0239101
8749,0.0263082
8750,0.0205398
8751,0.0204204
8752,0.0224868
8753,0.0223031
8754,0.0276036
8755,0.0206491
8756,0.0208738
8757,0.0222829
8758,0.0235411
8759,0.0229708
8760,0.0306511
8761,0.0281372
8762,0.0251428
8763,0.0242751
8764,0.0271919
8765,0.0220425
8766,0.0225643
8767,0.0203662
8768,0.0240143
8769,0.0297238
8770,0.0250413
8771,0.0253185
8772,0.0223702
8773,0.0250738
8774,0.0197488
8775,0.0243215
8776,0.0192886
8777,0.0246117
8778,0.0244792
8779,0.0229447
8780,0.0243011
8781,0.0212275
8782,0.0257329
8783,0.0271659
8784,0.0229096
8785,0.0221053
8786,0.0337037
8787,0.0251665
8788,0.0241717
8789,0.027957
8790,0.0223606
8791,0.0247834
8792,0.0230276
8793,0.0229851
8794,0.0243383
8795,0.0209467
8796,0.021766
8797,0.0218528
8798,0.0246351
8799,0.0287365
8800,0.0211473
8801,0.0262111
8802,0.0313897
8803,0.0256867
8804,0.0279567
8805,0.0247065
8806,0.031656
8807,0.0252875
8808,0.0208651
8809,0.0326417
8810,0.0275684
8811,0.0242583
8812,0.0210269
8813,0.0209511
8814,0.0229696
8815,0.0296333
8816,0.0217482
8817,0.0210414
8818,0.0269437
8819,0.021206
8820,0.022015
8821,0.021933
8822,0.0294917
8823,0.023948
8824,0.0310427
8825,0.0251491
8826,0.0266227
8827,0.0269789
8828,0.0267408
8829,0.0297793
8830,0.0234044
8831,0.0235068
8832,0.0232399
8833,0.0243626
8834,0.0252772
8835,0.0199395
8836,0.023182
8837,0.0227217
8838,0.0213472
8839,0.0218121
8840,0.029029
8841,0.0275151
8842,0.0236675
8843,0.0243688
8844,0.0259696
8845,0.0251335
8846,0.0267445
8847,0.0271366
8848,0.0205753
8849,0.0263239
8850,0.0247185
8851,0.0279769
8852,0.0321387
8853,0.02572
8854,0.0331844
8855,0.0269924
8856,0.023712
8857,0.0309906
8858,0.0287965
8859,0.0296673
8860,0.02286
8861,0.0234384
8862,0.0275757
8863,0.0231175
8864,0.0210739
8865,0.0243546
8866,0.0238645
8867,0.0208291
8868,0.0237241
8869,0.0243894
8870,0.0212301
8871,0.024364
8872,0.0208642
8873,0.0233657
8874,0.0275122
8875,0.0264781
8876,0.031924
8877,0.037182
8878,0.0206885
8879,0.0207443
8880,0.0266625
8881,0.0223733
8882,0.0241703
8883,0.0254717
8884,0.033175
8885,0.0284857
8886,0.0263554
8887,0.0233595
8888,0.0211189
8889,0.0293027
8890,0.0246942
8891,0.0387821
8892,0.0269831
8893,0.0286919
8894,0.0268783
8895,0.0237782
8896,0.0324406
8897,0.0250171
8898,0.0251915
8899,0.0261616
8900,0.0216974
8901,0.0278645
8902,0.0248294
8903,0.0283872
8904,0.0211635
8905,0.0324276
8906,0.0400382
8907,0.0371949
8908,0.0290691
8909,0.0382909
8910,0.0305727
8911,0.0256427
8912,0.0240169
8913,0.0352116
8914,0.0231513
8915,0.0267846
8916,0.0241826
8917,0.0227177
8918,0.0228165
8919,0.0257535
8920,0.0296854
8921,0.0288028
8922,0.0299218
8923,0.0302564
8924,0.0214601
8925,0.0261982
8926,0.0263097
8927,0.0228657
8928,0.0279314
8929,0.0216542
8930,0.0255178
8931,0.0274987
8932,0.0295379
8933,0.0289279
8934,0.0219603
8935,0.0265723
8936,0.0268441
8937,0.0265021
8938,0.0277564
8939,0.0300713
8940,0.0240045
8941,0.0207289
8942,0.0258787
8943,0.028695
8944,0.0320876
8945,0.0283522
8946,0.0218937
8947,0.0276763
8948,0.0318042
8949,0.0277711
8950,0.0264435
8951,0.0263089
8952,0.0352785
8953,0.0265587
8954,0.0258882
8955,0.0262809
8956,0.0260295
8957,0.0257212
8958,0.0281371
8959,0.0247852
8960,0.0330171
8961,0.0211744
8962,0.0248237
8963,0.0313666
8964,0.0248464
8965,0.0207736
8966,0.0244044
8967,0.0227865
8968,0.0240988
8969,0.0244577
8970,0.0234331
8971,0.0259237
8972,0.0276871
8973,0.0282955
8974,0.0253985
8975,0.0342638
8976,0.027142
8977,0.0241096
8978,0.0293639
8979,0.0222689
8980,0.0208657
8981,0.0278967
8982,0.0262933
8983,0.0280163
8984,0.0274024
8985,0.0321857
8986,0.0208229
8987,0.0250294
8988,0.0271463
8989,0.0338674
8990,0.0288226
8991,0.0286584
8992,0.029131
8993,0.0210204
8994,0.02134
8995,0.0277971
8996,0.0270262
8997,0.0239267
8998,0.0219845
8999,0.0255587
9000,0.0270036
9001,0.0298578
9002,0.0224228
9003,0.024149
9004,0.0218709
9005,0.0253089
9006,0.0248714
9007,0.0253222
9008,0.0240466
9009,0.0293216
9010,0.0243352
9011,0.0251445
9012,0.0239271
9013,0.0320509
9014,0.0223938
9015,0.0291694
9016,0.0283094
9017,0.0299625
9018,0.0280184
9019,0.0226842
9020,0.0210502
9021,0.0257343
9022,0.0221759
9023,0.0258665
9024,0.0267916
9025,0.0247431
9026,0.0293185
9027,0.0247796
9028,0.0316509
9029,0.0212588
9030,0.0264652
9031,0.0276952
9032,0.022635
9033,0.0248801
9034,0.0262421
9035,0.0292971
9036,0.0322934
9037,0.0216825
9038,0.0280346
9039,0.0289888
9040,0.0245612
9041,0.0242231
9042,0.0212539
9043,0.0255577
9044,0.0259545
9045,0.0251013
9046,0.0340383
9047,0.0260815
9048,0.0286003
9049,0.0249306
9050,0.0311449
9051,0.0262911
9052,0.0253101
9053,0.0233007
9054,0.0280191
9055,0.0284331
9056,0.0280939
9057,0.0240251
9058,0.0283705
9059,0.0243126
9060,0.0258513
9061,0.0296205
9062,0.0217902
9063,0.0247476
9064,0.0294445
9065,0.024387
9066,0.0234623
9067,0.0242576
9068,0.0301001
9069,0.0279257
9070,0.02754
9071,0.0279471
9072,0.0275547
9073,0.0258351
9074,0.0259056
9075,0.0229385
9076,0.0346709
9077,0.0297786
9078,0.025833
9079,0.0211169
9080,0.0251794
9081,0.0236872
9082,0.0259782
9083,0.0275451
9084,0.0267675
9085,0.0342433
9086,0.0285544
9087,0.0254274
9088,0.021145
9089,0.0272707
9090,0.0269606
9091,0.0248066
9092,0.024512
9093,0.0291023
9094,0.0242403
9095,0.0265901
9096,0.0434408
9097,0.02538
9098,0.0274674
9099,0.0256979
9100,0.0259257
9101,0.023928
9102,0.0293464
9103,0.0220006
9104,0.0223095
9105,0.0224793
9106,0.0258573
9107,0.0278495
9108,0.0240385
9109,0.0253078
9110,0.0251484
9111,0.0254938
9112,0.0248368
9113,0.0244323
9114,0.0210327
9115,0.0225282
9116,0.0259144
9117,0.0317528
9118,0.0237388
9119,0.0229137
9120,0.0280526
9121,0.0265766
9122,0.021285
9123,0.0236536
9124,0.0279418
9125,0.0222782
9126,0.0242955
9127,0.0277625
9128,0.0238416
9129,0.0242161
9130,0.0260642
9131,0.0248921
9132,0.0242591
9133,0.0239709
9134,0.026275
9135,0.0242836
9136,0.0226421
9137,0.024935
9138,0.0289484
9139,0.0290543
9140,0.0285181
9141,0.0304902
9142,0.0245802
9143,0.0236913
9144,0.0287965
9145,0.0234193
9146,0.0285844
9147,0.0260774
9148,0.0278875
9149,0.0267794
9150,0.0231022
9151,0.0221127
9152,0.0254513
9153,0.0241517
9154,0.0324748
9155,0.0241413
9156,0.0251632
9157,0.0223199
9158,0.0217934
9159,0.026155
9160,0.0340763
9161,0.0256886
9162,0.0253068
9163,0.0279029
9164,0.0214018
9165,0.0221536
9166,0.0259366
9167,0.0381938
9168,0.0261087
9169,0.0262095
9170,0.0227409
9171,0.0299103
9172,0.032449
9173,0.024938
9174,0.0257706
9175,0.0390914
9176,0.0271831
9177,0.0227956
9178,0.0427608
9179,0.0290502
9180,0.0292909
9181,0.0251976
9182,0.0344243
9183,0.0275823
9184,0.0238599
9185,0.0221198
9186,0.0238699
9187,0.0348305
9188,0.0268076
9189,0.0243854
9190,0.0265241
9191,0.037704
9192,0.0272247
9193,0.0274821
9194,0.0579413
9195,0.0234398
9196,0.0350479
9197,0.0432912
9198,0.0217692
9199,0.0255612
9200,0.0474213
9201,0.0420842
9202,0.0233033
9203,0.0307877
9204,0.0268055
9205,0.0433447
9206,0.0233873
9207,0.0261745
9208,0.0228389
9209,0.0258968
9210,0.0670463
9211,0.0289303
9212,0.0228684
9213,0.0262725
9214,0.0498641
9215,0.0233409
9216,0.0328763
9217,0.0240998
9218,0.0307879
9219,0.0413878
9220,0.0255883
9221,0.0238728
9222,0.027639
9223,0.0250461
9224,0.0273461
9225,0.0253604
9226,0.0255446
9227,0.022659
9228,0.0267242
9229,0.0257407
9230,0.024398
9231,0.029766
9232,0.0309549
9233,0.0312262
9234,0.0409359
9235,0.0506319
9236,0.0252005
9237,0.024034
9238,0.024385
9239,0.032516
9240,0.0651141
9241,0.0278566
9242,0.0218713
9243,0.0208314
9244,0.0240072
9245,0.0204813
9246,0.0206177
9247,0.0260555
9248,0.0245973
9249,0.0329322
9250,0.0199836
9251,0.0300242
9252,0.0301505
9253,0.0252038
9254,0.0318952
9255,0.0260129
9256,0.0440364
9257,0.0225522
9258,0.0213001
9259,0.0209521
9260,0.0239858
9261,0.0267417
9262,0.02726
9263,0.0251466
9264,0.0276016
9265,0.034079
9266,0.02444
9267,0.0239469
9268,0.0261245
9269,0.0224412
9270,0.0289524
9271,0.0475821
9272,0.0357661
9273,0.0284678
9274,0.0244556
9275,0.0301065
9276,0.0259091
9277,0.0259344
9278,0.031349
9279,0.0364089
9280,0.0292908
9281,0.0338986
9282,0.0330702
9283,0.0230508
9284,0.0254032
9285,0.0243404
9286,0.0294091
9287,0.0263977
9288,0.0247257
9289,0.0234738
9290,0.0245538
9291,0.0234907
9292,0.0238689
9293,0.0272166
9294,0.0269252
9295,0.0263262
9296,0.0252736
9297,0.0285539
9298,0.024331
9299,0.032078
9300,0.0290001
9301,0.0262771
9302,0.0286887
9303,0.028089
9304,0.0299685
9305,0.025518
9306,0.0259427
9307,0.0304605
9308,0.0242325
9309,0.0236455
9310,0.0234929
9311,0.0224443
9312,0.0235716
9313,0.0220309
9314,0.0218729
9315,0.0380007
9316,0.0343311
9317,0.0322215
9318,0.0269478
9319,0.027391
9320,0.0290578
9321,0.0264247
9322,0.0260814
9323,0.031206
9324,0.0273987
9325,0.0401192
9326,0.0291342
9327,0.0285874
9328,0.0299179
9329,0.0234515
9330,0.0261189
9331,0.0310495
9332,0.0340398
9333,0.0268035
9334,0.0421323
9335,0.0285426
9336,0.0407656
9337,0.0272051
9338,0.0328854
9339,0.0348026
9340,0.026815
9341,0.0310592
9342,0.0285968
9343,0.0370298
9344,0.0384953
9345,0.0276705
9346,0.0231914
9347,0.0306469
9348,0.0257683
9349,0.0346199
9350,0.031756
9351,0.0252423
9352,0.0269978
9353,0.0245847
9354,0.0330624
9355,0.0251869
9356,0.0246608
9357,0.0292997
9358,0.0274239
9359,0.0283122
9360,0.0280128
9361,0.0335753
9362,0.032063
9363,0.0231562
9364,0.0294187
9365,0.0312333
9366,0.0269735
9367,0.0273821
9368,0.036029
9369,0.0255308
9370,0.0399782
9371,0.0298071
9372,0.0261227
9373,0.0258657
9374,0.0223385
9375,0.0258062
9376,0.0284059
9377,0.0266263
9378,0.0332064
9379,0.0272257
9380,0.0351539
9381,0.0284381
9382,0.0296582
9383,0.0310475
9384,0.0254722
9385,0.0283619
9386,0.0390871
9387,0.0258127
9388,0.0237434
9389,0.022757
9390,0.0265335
9391,0.0231326
9392,0.024654
9393,0.0210265
9394,0.0212709
9395,0.0226294
9396,0.0203178
9397,0.0229191
9398,0.0241775
9399,0.0254958
9400,0.0217429
9401,0.0226691
9402,0.0213897
9403,0.027482
9404,0.0256652
9405,0.0310154
9406,0.0294551
9407,0.0235963
9408,0.0236125
9409,0.0347117
9410,0.0217071
9411,0.0321845
9412,0.0320017
9413,0.0331564
9414,0.0229198
9415,0.0367243
9416,0.0253525
9417,0.0255341
9418,0.0339928
9419,0.0228904
9420,0.0258321
9421,0.0296358
9422,0.0333816
9423,0.0364179
9424,0.0333238
9425,0.0411569
9426,0.0261546
9427,0.0278182
9428,0.0280813
9429,0.0356379
9430,0.0317884
9431,0.0334296
9432,0.0318029
9433,0.030703
9434,0.0288187
9435,0.0357494
9436,0.0284906
9437,0.0366279
9438,0.024095
9439,0.0225057
9440,0.0295369
9441,0.0289544
9442,0.0366318
9443,0.0244459
9444,0.03162
9445,0.0297168
9446,0.032278
9447,0.0363994
9448,0.0316716
9449,0.030282
9450,0.0283761
9451,0.031311
9452,0.0294981
9453,0.0263057
9454,0.0269847
9455,0.0253725
9456,0.0333197
9457,0.0281841
9458,0.0335148
9459,0.0233038
9460,0.0259382
9461,0.0262567
9462,0.0240283
9463,0.0292286
9464,0.023627
9465,0.0331935
9466,0.0245347
9467,0.0234335
9468,0.0292313
9469,0.02344
9470,0.0278973
9471,0.02422
9472,0.0240204
9473,0.0229161
9474,0.0286619
9475,0.0228668
9476,0.0269929
9477,0.0267197
9478,0.0315452
9479,0.0243967
9480,0.0280146
9481,0.0274643
9482,0.0260542
9483,0.0323157
9484,0.028943
9485,0.0258511
9486,0.0278779
9487,0.0246587
9488,0.0295044
9489,0.0281737
9490,0.0251468
9491,0.0240038
9492,0.0252854
9493,0.0261462
9494,0.0241974
9495,0.0250159
9496,0.0228134
9497,0.0253941
9498,0.0476599
9499,0.0298154
9500,0.0258326
9501,0.0248274
9502,0.0309495
9503,0.0363453
9504,0.0258024
9505,0.0268667
9506,0.0305506
9507,0.0275947
9508,0.0271145
9509,0.0255472
9510,0.0285019
9511,0.0292977
9512,0.0264095
9513,0.0234464
9514,0.0313049
9515,0.0246643
